,LessEq_2bp,3bp_4bp,5bp_6bp,7bp_8bp,9bp_11bp,12bp_14bp,More_15bp,Insertion,MaxClass
ENSMUSG00000024843_gR163r,0.19157894736842107,0.20526315789473684,0.14105263157894737,0.0575438596491228,0.11859649122807019,0.04385964912280702,0.17578947368421072,0.0663157894736842,3bp_4bp
ENSMUSG00000025962_gR85f,0.2,0.16375000000000003,0.06625,0.06937499999999999,0.05062500000000001,0.08562499999999998,0.1634374999999998,0.2009375,Insertion
ENSMUSG00000025962_gR128r,0.10290909090909092,0.19018181818181817,0.3236363636363636,0.03745454545454546,0.10799999999999998,0.043272727272727275,0.13127272727272726,0.06327272727272727,5bp_6bp
ENSMUSG00000025962_gR416r,0.12,0.15,0.13,0.16,0.060000000000000005,0.060000000000000005,0.11999999999999998,0.2,Insertion
ENSMUSG00000042148_gR346f,0.12476190476190475,0.11999999999999998,0.10666666666666667,0.014285714285714287,0.18095238095238098,0.06285714285714286,0.20000000000000007,0.1904761904761905,More_15bp
ENSMUSG00000042148_gR214r,0.21200000000000002,0.229,0.11300000000000002,0.012000000000000002,0.076,0.029000000000000005,0.17000000000000004,0.159,3bp_4bp
ENSMUSG00000079703_gR103r,0.24222222222222226,0.13777777777777778,0.1088888888888889,0.031111111111111117,0.08666666666666668,0.09555555555555557,0.19777777777777777,0.1,LessEq_2bp
ENSMUSG00000079703_gR118r,0.07789473684210527,0.2936842105263158,0.32736842105263153,0.20315789473684207,0.034736842105263156,0.010526315789473686,0.03263157894736842,0.020000000000000004,5bp_6bp
ENSMUSG00000004843_gR239f,0.19,0.15214285714285714,0.04571428571428573,0.21999999999999992,0.09857142857142857,0.04,0.09142857142857141,0.16214285714285714,7bp_8bp
ENSMUSG00000004843_gR30f,0.21466666666666667,0.09466666666666668,0.09866666666666667,0.05000000000000001,0.12133333333333333,0.15400000000000003,0.17133333333333345,0.09533333333333333,LessEq_2bp
ENSMUSG00000051675_gR220f,0.18999999999999997,0.10600000000000002,0.096,0.18400000000000002,0.134,0.01,0.11600000000000003,0.16400000000000003,LessEq_2bp
ENSMUSG00000051675_gR350f,0.14390243902439026,0.21707317073170734,0.35268292682926833,0.07902439024390244,0.04439024390243902,0.04000000000000001,0.08097560975609759,0.041951219512195125,5bp_6bp
ENSMUSG00000051675_gR455f,0.13846153846153847,0.15692307692307694,0.04923076923076923,0.08,0.058461538461538454,0.2846153846153847,0.10153846153846156,0.13076923076923078,12bp_14bp
ENSMUSG00000032388_gR119f,0.07696969696969698,0.0906060606060606,0.11333333333333333,0.013333333333333334,0.5766666666666667,0.03454545454545454,0.06181818181818184,0.03272727272727272,9bp_11bp
ENSMUSG00000032388_gR219r,0.20888888888888887,0.11925925925925927,0.17925925925925928,0.09037037037037039,0.062222222222222234,0.034074074074074076,0.1585185185185185,0.1474074074074074,LessEq_2bp
ENSMUSG00000032388_gR316r,0.1707142857142857,0.13928571428571426,0.09357142857142857,0.18714285714285717,0.11428571428571428,0.1007142857142857,0.06428571428571431,0.13000000000000003,7bp_8bp
ENSMUSG00000032386_gR473r,0.23,0.19,0.11,0.07999999999999999,0.11,0.02,0.10999999999999997,0.15000000000000002,LessEq_2bp
ENSMUSG00000032386_gR334r,0.2311111111111111,0.08333333333333334,0.33555555555555566,0.021111111111111115,0.034444444444444444,0.13666666666666666,0.10888888888888892,0.04888888888888889,5bp_6bp
ENSMUSG00000032386_gR94r,0.19999999999999998,0.22,0.08,0.04,0.1,0.08,0.14,0.14,3bp_4bp
ENSMUSG00000075316_gR230f,0.3235897435897436,0.12666666666666668,0.06666666666666668,0.0441025641025641,0.15128205128205127,0.08717948717948719,0.04717948717948716,0.15333333333333335,LessEq_2bp
ENSMUSG00000075316_gR209f,0.15333333333333332,0.28888888888888886,0.06222222222222223,0.015555555555555557,0.3777777777777778,0.037777777777777785,0.04444444444444445,0.020000000000000004,9bp_11bp
ENSMUSG00000075316_gR33r,0.3384615384615385,0.25076923076923074,0.02461538461538462,0.09230769230769231,0.047692307692307694,0.02153846153846154,0.10461538461538465,0.12,LessEq_2bp
ENSMUSG00000021738_gR49f,0.18571428571428572,0.1628571428571429,0.10000000000000002,0.12285714285714286,0.04285714285714285,0.1,0.20571428571428577,0.07999999999999999,More_15bp
ENSMUSG00000021738_gR83r,0.060000000000000005,0.08,0.02,0.24,0.3733333333333333,0.02,0.08,0.12666666666666668,9bp_11bp
ENSMUSG00000021738_gR92f,0.15135135135135136,0.1335135135135135,0.4389189189189189,0.028648648648648647,0.02378378378378379,0.027567567567567567,0.15891891891891885,0.0372972972972973,5bp_6bp
ENSMUSG00000005125_gR449r,0.1057142857142857,0.022857142857142854,0.3171428571428572,0.06285714285714286,0.06,0.2542857142857142,0.14000000000000007,0.037142857142857144,5bp_6bp
ENSMUSG00000005125_gR340f,0.0736842105263158,0.18035087719298248,0.07087719298245614,0.0375438596491228,0.311578947368421,0.19894736842105268,0.0736842105263158,0.05333333333333333,9bp_11bp
ENSMUSG00000005125_gR289f,0.025714285714285714,0.09142857142857141,0.05714285714285714,0.6514285714285714,0.025714285714285714,0.022857142857142857,0.10000000000000002,0.025714285714285714,7bp_8bp
ENSMUSG00000035847_gR264r,0.06,0.04,0.2,0.08,0.06,0.22000000000000003,0.27999999999999997,0.06,More_15bp
ENSMUSG00000035847_gR124r,0.04750000000000001,0.315,0.015,0.185,0.065,0.18,0.10250000000000004,0.09000000000000001,3bp_4bp
ENSMUSG00000035847_gR56r,0.10088235294117648,0.2726470588235294,0.03941176470588236,0.20794117647058827,0.07264705882352943,0.0961764705882353,0.10794117647058823,0.1023529411764706,3bp_4bp
ENSMUSG00000032366_gR230f,0.13473684210526315,0.08105263157894736,0.05999999999999999,0.2536842105263158,0.06210526315789473,0.07894736842105265,0.17157894736842105,0.15789473684210525,7bp_8bp
ENSMUSG00000032366_gR116r,0.16,0.19076923076923077,0.07076923076923076,0.12769230769230772,0.1815384615384615,0.016923076923076923,0.10923076923076928,0.14307692307692307,3bp_4bp
ENSMUSG00000032366_gR70f,0.22666666666666663,0.15999999999999998,0.21333333333333332,0.11333333333333334,0.05333333333333334,0.02666666666666667,0.1,0.10666666666666667,LessEq_2bp
ENSMUSG00000069844_gR61f,0.2,0.124,0.07,0.378,0.015,0.036000000000000004,0.09400000000000003,0.08299999999999999,7bp_8bp
ENSMUSG00000069844_gR76r,0.15000000000000002,0.12,0.07999999999999999,0.05,0.30000000000000004,0.0,0.16,0.14,9bp_11bp
ENSMUSG00000069844_gR449r,0.3406666666666666,0.13533333333333333,0.07066666666666667,0.07266666666666666,0.060666666666666674,0.11933333333333333,0.07133333333333337,0.1293333333333333,LessEq_2bp
ENSMUSG00000020908_gR104f,0.22000000000000003,0.13,0.16,0.09999999999999999,0.06999999999999999,0.09999999999999999,0.13,0.09,LessEq_2bp
ENSMUSG00000020908_gR176f,0.06666666666666667,0.35333333333333333,0.013333333333333334,0.060000000000000005,0.15333333333333335,0.04666666666666667,0.1999999999999999,0.10666666666666667,3bp_4bp
ENSMUSG00000020908_gR269f,0.17800000000000002,0.108,0.11066666666666666,0.24933333333333335,0.15000000000000002,0.022,0.08000000000000003,0.102,7bp_8bp
ENSMUSG00000037868_gR226f,0.18666666666666668,0.06666666666666667,0.06666666666666667,0.09333333333333334,0.22666666666666668,0.11333333333333336,0.07333333333333333,0.1733333333333333,9bp_11bp
ENSMUSG00000037868_gR406r,0.34,0.07999999999999999,0.17411764705882352,0.06235294117647058,0.12235294117647062,0.022352941176470582,0.10588235294117641,0.09294117647058824,LessEq_2bp
ENSMUSG00000024527_gR459r,0.33999999999999997,0.08,0.1,0.08,0.26,0.02,0.04,0.08,LessEq_2bp
ENSMUSG00000024527_gR218f,0.20296296296296296,0.3048148148148148,0.05222222222222222,0.039999999999999994,0.09962962962962962,0.044444444444444446,0.1092592592592592,0.14666666666666667,3bp_4bp
ENSMUSG00000024527_gR93r,0.08666666666666666,0.07972222222222224,0.14916666666666667,0.07333333333333333,0.11611111111111112,0.3586111111111111,0.08833333333333339,0.04805555555555555,12bp_14bp
ENSMUSG00000055775_gR32f,0.08,0.14,0.16,0.12,0.28,0.1,0.02,0.1,9bp_11bp
ENSMUSG00000055775_gR99f,0.135,0.085,0.04,0.12,0.33000000000000007,0.095,0.10500000000000001,0.09,9bp_11bp
ENSMUSG00000055775_gR379r,0.36624999999999996,0.11000000000000001,0.025000000000000005,0.04875,0.049999999999999996,0.21000000000000002,0.08500000000000003,0.10500000000000001,LessEq_2bp
ENSMUSG00000031337_gR87r,0.18666666666666665,0.08,0.09333333333333334,0.06,0.25333333333333335,0.06666666666666667,0.15999999999999995,0.1,9bp_11bp
ENSMUSG00000031337_gR169f,0.08125,0.07687499999999999,0.18937500000000002,0.051250000000000004,0.25062500000000004,0.025,0.11750000000000002,0.20812499999999998,9bp_11bp
ENSMUSG00000031337_gR372r,0.21000000000000002,0.08600000000000002,0.17200000000000001,0.128,0.11400000000000002,0.058,0.13800000000000004,0.094,LessEq_2bp
ENSMUSG00000000441_gR204f,0.05,0.09999999999999999,0.18000000000000002,0.13,0.22,0.13,0.05,0.14,9bp_11bp
ENSMUSG00000000441_gR205f,0.04666666666666667,0.07333333333333333,0.13333333333333333,0.08,0.25333333333333335,0.14666666666666667,0.10666666666666667,0.16,9bp_11bp
ENSMUSG00000000441_gR343f,0.25542857142857145,0.12685714285714286,0.0702857142857143,0.09428571428571428,0.05971428571428571,0.15942857142857148,0.07,0.164,LessEq_2bp
ENSMUSG00000022105_gR410f,0.2272,0.1336,0.0592,0.0472,0.132,0.08159999999999999,0.12719999999999992,0.192,LessEq_2bp
ENSMUSG00000022105_gR370r,0.14615384615384616,0.2123076923076923,0.5384615384615384,0.023076923076923078,0.015384615384615385,0.004615384615384615,0.030769230769230764,0.02923076923076923,5bp_6bp
ENSMUSG00000022105_gR339r,0.1570967741935484,0.2693548387096774,0.038064516129032264,0.05419354838709677,0.2103225806451613,0.05741935483870968,0.09096774193548383,0.12258064516129032,3bp_4bp
ENSMUSG00000015133_gR395r,0.16125,0.13374999999999998,0.12875,0.15500000000000003,0.049999999999999996,0.10625,0.10250000000000004,0.1625,Insertion
ENSMUSG00000015133_gR322f,0.1482926829268293,0.08292682926829269,0.06439024390243903,0.06634146341463415,0.12926829268292686,0.29756097560975614,0.055609756097561,0.155609756097561,12bp_14bp
ENSMUSG00000015133_gR212r,0.068,0.07323076923076922,0.3433846153846154,0.4036923076923077,0.019076923076923075,0.017230769230769227,0.03046153846153845,0.04492307692307692,7bp_8bp
ENSMUSG00000062209_gR259r,0.085,0.09333333333333332,0.34166666666666673,0.028333333333333335,0.3633333333333333,0.02,0.049999999999999975,0.018333333333333333,9bp_11bp
ENSMUSG00000075307_gR22r,0.174375,0.024999999999999998,0.0325,0.10500000000000001,0.433125,0.033125,0.10937500000000003,0.08750000000000001,9bp_11bp
ENSMUSG00000075307_gR193f,0.12923076923076923,0.13538461538461538,0.11384615384615385,0.256923076923077,0.10461538461538461,0.01076923076923077,0.09692307692307697,0.1523076923076923,7bp_8bp
ENSMUSG00000075307_gR314f,0.22999999999999998,0.22916666666666666,0.20333333333333334,0.12333333333333334,0.06333333333333334,0.034166666666666665,0.07250000000000001,0.044166666666666674,LessEq_2bp
ENSMUSG00000021595_gR88f,0.16,0.07571428571428573,0.14428571428571424,0.051428571428571435,0.16571428571428573,0.17142857142857143,0.1271428571428572,0.1042857142857143,12bp_14bp
ENSMUSG00000021595_gR203r,0.152,0.368,0.046000000000000006,0.056,0.10799999999999998,0.05,0.1,0.12,3bp_4bp
ENSMUSG00000021595_gR402f,0.09,0.23,0.175,0.035,0.05999999999999999,0.095,0.28,0.035,More_15bp
ENSMUSG00000021066_gR17r,0.10705882352941176,0.32627450980392153,0.11058823529411767,0.09568627450980394,0.1819607843137255,0.03411764705882352,0.0956862745098039,0.04862745098039216,3bp_4bp
ENSMUSG00000021066_gR223f,0.11280000000000001,0.0896,0.044,0.03400000000000001,0.40240000000000004,0.09720000000000001,0.08679999999999997,0.13319999999999999,9bp_11bp
ENSMUSG00000021066_gR292r,0.33166666666666667,0.15333333333333332,0.06166666666666665,0.043333333333333335,0.08333333333333333,0.03,0.18333333333333338,0.11333333333333333,LessEq_2bp
ENSMUSG00000022707_gR149f,0.136969696969697,0.07999999999999999,0.0793939393939394,0.019393939393939394,0.08303030303030304,0.29515151515151516,0.12909090909090912,0.17696969696969694,12bp_14bp
ENSMUSG00000022707_gR262f,0.10363636363636364,0.24636363636363634,0.03272727272727272,0.07636363636363637,0.10636363636363637,0.16090909090909092,0.08909090909090915,0.18454545454545454,3bp_4bp
ENSMUSG00000041189_gR423f,0.048,0.084,0.452,0.11200000000000002,0.068,0.14,0.048,0.048,5bp_6bp
ENSMUSG00000041189_gR387r,0.17090909090909093,0.2963636363636364,0.1,0.09999999999999999,0.05999999999999999,0.07272727272727272,0.08363636363636365,0.11636363636363635,3bp_4bp
ENSMUSG00000041189_gR358r,0.11,0.24000000000000002,0.22,0.18000000000000002,0.0,0.11,0.09999999999999999,0.04,3bp_4bp
ENSMUSG00000032796_gR36f,0.05083333333333333,0.12583333333333332,0.029166666666666667,0.07166666666666667,0.48083333333333333,0.015833333333333335,0.10833333333333335,0.11750000000000001,9bp_11bp
ENSMUSG00000032796_gR273r,0.1294736842105263,0.43789473684210517,0.1757894736842105,0.02631578947368421,0.04842105263157894,0.016842105263157898,0.07368421052631578,0.09157894736842105,3bp_4bp
ENSMUSG00000032796_gR302f,0.0872,0.6876,0.0664,0.004800000000000001,0.051999999999999984,0.011600000000000001,0.06639999999999996,0.024,3bp_4bp
ENSMUSG00000018574_gR444r,0.042499999999999996,0.0225,0.6224999999999999,0.022500000000000003,0.0975,0.09750000000000002,0.0275,0.0675,5bp_6bp
ENSMUSG00000018574_gR265f,0.28,0.08,0.08,0.12000000000000001,0.22000000000000003,0.04,0.08,0.1,LessEq_2bp
ENSMUSG00000018574_gR245f,0.05,0.11,0.04,0.01,0.54,0.01,0.12,0.12,9bp_11bp
ENSMUSG00000031378_gR88f,0.1,0.060000000000000005,0.048,0.648,0.04400000000000001,0.008,0.084,0.008,7bp_8bp
ENSMUSG00000031378_gR261r,0.07111111111111111,0.28,0.01777777777777778,0.09555555555555556,0.2488888888888889,0.14444444444444446,0.05777777777777779,0.08444444444444445,3bp_4bp
ENSMUSG00000031378_gR417r,0.08555555555555555,0.23222222222222222,0.15333333333333332,0.005555555555555557,0.09000000000000001,0.20333333333333334,0.08222222222222221,0.14777777777777779,3bp_4bp
ENSMUSG00000030269_gR430r,0.09333333333333334,0.09333333333333334,0.2333333333333333,0.006666666666666667,0.4133333333333334,0.02666666666666667,0.04,0.09333333333333334,9bp_11bp
ENSMUSG00000030269_gR385r,0.08711864406779661,0.04847457627118644,0.5430508474576271,0.023728813559322038,0.16440677966101697,0.03694915254237289,0.04000000000000002,0.05627118644067797,5bp_6bp
ENSMUSG00000030269_gR161r,0.14153846153846153,0.07923076923076923,0.10307692307692307,0.4753846153846154,0.023076923076923075,0.060000000000000005,0.0576923076923077,0.060000000000000005,7bp_8bp
ENSMUSG00000031391_gR249r,0.1275,0.10999999999999999,0.060000000000000005,0.15875,0.11374999999999999,0.11750000000000001,0.12375000000000003,0.18875,Insertion
ENSMUSG00000031391_gR220r,0.13,0.07777777777777778,0.04666666666666667,0.06555555555555556,0.11777777777777779,0.3155555555555556,0.08222222222222228,0.16444444444444445,12bp_14bp
ENSMUSG00000031391_gR62f,0.08,0.128,0.044000000000000004,0.04400000000000001,0.10800000000000001,0.23600000000000002,0.17200000000000001,0.18800000000000003,12bp_14bp
ENSMUSG00000002346_gR486f,0.11368421052631579,0.0431578947368421,0.10631578947368421,0.29789473684210527,0.14315789473684212,0.031578947368421054,0.09263157894736844,0.17157894736842105,7bp_8bp
ENSMUSG00000002346_gR424r,0.1875862068965517,0.10448275862068963,0.03517241379310345,0.1689655172413793,0.2820689655172414,0.0493103448275862,0.06517241379310344,0.10724137931034483,9bp_11bp
ENSMUSG00000002346_gR113r,0.081,0.29750000000000004,0.0575,0.098,0.18800000000000003,0.09450000000000003,0.07900000000000003,0.10450000000000001,3bp_4bp
ENSMUSG00000031849_gR320r,0.28,0.1285714285714286,0.17714285714285719,0.07,0.03142857142857143,0.06571428571428571,0.15571428571428575,0.09142857142857143,LessEq_2bp
ENSMUSG00000031849_gR361f,0.23444444444444446,0.16555555555555557,0.05666666666666667,0.10777777777777778,0.1366666666666667,0.05000000000000001,0.13222222222222224,0.11666666666666667,LessEq_2bp
ENSMUSG00000031849_gR416r,0.25181818181818183,0.16090909090909092,0.11363636363636365,0.05,0.07818181818181817,0.054545454545454536,0.12000000000000004,0.17090909090909093,LessEq_2bp
ENSMUSG00000031328_gR467r,0.135,0.15,0.19000000000000003,0.10500000000000001,0.05500000000000001,0.05499999999999999,0.12500000000000003,0.185,5bp_6bp
ENSMUSG00000031328_gR380f,0.06444444444444444,0.01777777777777778,0.20222222222222225,0.04444444444444445,0.28222222222222226,0.16888888888888887,0.05111111111111112,0.16888888888888887,9bp_11bp
ENSMUSG00000031328_gR108r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000001964_gR171f,0.23000000000000004,0.188,0.07,0.022,0.076,0.09200000000000003,0.11200000000000003,0.21,LessEq_2bp
ENSMUSG00000001964_gR213r,0.13999999999999999,0.14,0.08,0.06,0.08,0.33999999999999997,0.1,0.06,12bp_14bp
ENSMUSG00000001964_gR217r,0.02,0.011578947368421052,0.05578947368421052,0.023157894736842106,0.37473684210526315,0.3157894736842105,0.0768421052631579,0.12210526315789474,9bp_11bp
ENSMUSG00000014609_gR342f,0.08095238095238094,0.12571428571428572,0.23523809523809525,0.17904761904761907,0.05238095238095238,0.15523809523809523,0.07904761904761907,0.09238095238095237,5bp_6bp
ENSMUSG00000014609_gR148r,0.12000000000000001,0.08,0.06999999999999999,0.255,0.255,0.04,0.08000000000000002,0.09999999999999999,7bp_8bp
ENSMUSG00000014609_gR94r,0.20166666666666666,0.11055555555555555,0.11055555555555555,0.13444444444444442,0.16611111111111115,0.0438888888888889,0.17000000000000007,0.06277777777777778,LessEq_2bp
ENSMUSG00000009995_gR127r,0.24,0.19666666666666666,0.11999999999999997,0.016666666666666663,0.056666666666666664,0.060000000000000005,0.17999999999999997,0.13,LessEq_2bp
ENSMUSG00000009995_gR222f,0.15000000000000002,0.094,0.22799999999999998,0.16799999999999998,0.12,0.08600000000000001,0.1,0.054000000000000006,5bp_6bp
ENSMUSG00000009995_gR258r,0.15111111111111114,0.06666666666666668,0.051111111111111114,0.10444444444444445,0.13555555555555557,0.22666666666666677,0.07333333333333333,0.19111111111111112,12bp_14bp
ENSMUSG00000018293_gR463f,0.17878048780487807,0.09365853658536587,0.03195121951219512,0.02609756097560976,0.14902439024390246,0.03560975609756098,0.3007317073170732,0.1841463414634147,More_15bp
ENSMUSG00000018293_gR248f,0.08,0.29000000000000004,0.09,0.12,0.17,0.01,0.17,0.06999999999999999,3bp_4bp
ENSMUSG00000018293_gR103r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000060600_gR92f,0.32222222222222224,0.08,0.013333333333333336,0.15333333333333335,0.09111111111111111,0.11333333333333336,0.08000000000000002,0.14666666666666667,LessEq_2bp
ENSMUSG00000060600_gR370r,0.136,0.08000000000000002,0.066,0.29800000000000004,0.05,0.08600000000000001,0.15600000000000003,0.128,7bp_8bp
ENSMUSG00000060600_gR397r,0.3257142857142857,0.18571428571428572,0.12142857142857141,0.18999999999999995,0.017142857142857144,0.04857142857142858,0.058571428571428594,0.05285714285714285,LessEq_2bp
ENSMUSG00000020821_gR226r,0.11333333333333334,0.11333333333333333,0.04666666666666667,0.12000000000000001,0.15999999999999998,0.09333333333333334,0.14666666666666667,0.20666666666666667,Insertion
ENSMUSG00000020821_gR308r,0.08923076923076924,0.19230769230769232,0.20923076923076922,0.21692307692307694,0.08307692307692306,0.033846153846153845,0.12461538461538471,0.05076923076923077,7bp_8bp
ENSMUSG00000020821_gR420f,0.132,0.18800000000000003,0.124,0.07600000000000001,0.14800000000000002,0.064,0.12800000000000003,0.14,3bp_4bp
ENSMUSG00000062694_gR246r,0.11636363636363638,0.10545454545454545,0.12545454545454546,0.034545454545454546,0.1709090909090909,0.060000000000000005,0.20181818181818195,0.18545454545454546,More_15bp
ENSMUSG00000062694_gR63f,0.14,0.12000000000000001,0.13999999999999999,0.06,0.32,0.02,0.06,0.13999999999999999,9bp_11bp
ENSMUSG00000062694_gR54f,0.275,0.17750000000000005,0.05,0.0675,0.049999999999999996,0.135,0.09,0.155,LessEq_2bp
ENSMUSG00000031402_gR358f,0.1956,0.10840000000000001,0.08040000000000001,0.12079999999999999,0.11599999999999998,0.074,0.12119999999999995,0.18359999999999999,LessEq_2bp
ENSMUSG00000031402_gR83f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000031402_gR47f,0.1,0.3425,0.13,0.2,0.02,0.06875,0.08250000000000002,0.056249999999999994,3bp_4bp
ENSMUSG00000031196_gR306r,0.2225,0.11475,0.14950000000000002,0.12250000000000001,0.04675000000000001,0.057999999999999996,0.11075000000000003,0.17525,LessEq_2bp
ENSMUSG00000031196_gR189f,0.13652173913043478,0.15478260869565216,0.30782608695652175,0.04434782608695652,0.08782608695652175,0.09478260869565218,0.08782608695652169,0.08608695652173913,5bp_6bp
ENSMUSG00000004085_gR34r,0.09333333333333334,0.03333333333333333,0.2,0.52,0.04666666666666667,0.03333333333333333,0.05333333333333334,0.02,7bp_8bp
ENSMUSG00000004085_gR38f,0.1,0.2,0.16,0.02,0.04,0.28,0.1,0.1,12bp_14bp
ENSMUSG00000004085_gR207f,0.04758620689655173,0.04620689655172414,0.02275862068965517,0.14620689655172414,0.13793103448275865,0.4372413793103449,0.03310344827586206,0.1289655172413793,12bp_14bp
ENSMUSG00000034799_gR428r,0.1436842105263158,0.16052631578947368,0.08157894736842106,0.041578947368421056,0.07736842105263159,0.16842105263157894,0.12473684210526315,0.20210526315789473,Insertion
ENSMUSG00000034799_gR412f,0.1395,0.0695,0.21500000000000002,0.028,0.32700000000000007,0.07,0.10150000000000003,0.0495,9bp_11bp
ENSMUSG00000034799_gR186r,0.14,0.02,0.0,0.13999999999999999,0.42000000000000004,0.06,0.04,0.18,9bp_11bp
ENSMUSG00000022607_gR484f,0.09999999999999999,0.08499999999999999,0.29250000000000004,0.1825,0.10500000000000001,0.1175,0.045000000000000005,0.07250000000000001,5bp_6bp
ENSMUSG00000022607_gR411r,0.1326923076923077,0.2426923076923077,0.16153846153846158,0.08000000000000002,0.033461538461538466,0.03230769230769231,0.16384615384615372,0.15346153846153845,3bp_4bp
ENSMUSG00000019732_gR99f,0.0375,0.024999999999999998,0.615,0.0125,0.11750000000000001,0.07,0.0125,0.11,5bp_6bp
ENSMUSG00000027107_gR415f,0.11142857142857142,0.19285714285714284,0.09714285714285716,0.07857142857142857,0.1814285714285714,0.05,0.08428571428571434,0.2042857142857143,Insertion
ENSMUSG00000027107_gR133f,0.24000000000000002,0.14,0.1,0.12,0.06,0.08,0.17999999999999997,0.08,LessEq_2bp
ENSMUSG00000027107_gR75f,0.18000000000000002,0.12750000000000003,0.1225,0.06500000000000002,0.11250000000000002,0.195,0.08750000000000002,0.11,12bp_14bp
ENSMUSG00000004383_gR490f,0.060000000000000005,0.05,0.49,0.26,0.03,0.03,0.04,0.04,5bp_6bp
ENSMUSG00000004383_gR321r,0.15058823529411763,0.37588235294117645,0.16411764705882353,0.058823529411764705,0.028235294117647053,0.07,0.10176470588235301,0.050588235294117656,3bp_4bp
ENSMUSG00000004383_gR183f,0.23302325581395347,0.19348837209302328,0.09348837209302324,0.026046511627906974,0.11953488372093024,0.06930232558139536,0.12325581395348842,0.1418604651162791,LessEq_2bp
ENSMUSG00000029156_gR449r,0.19333333333333336,0.12,0.07733333333333334,0.32400000000000007,0.04666666666666666,0.064,0.1093333333333334,0.06533333333333333,7bp_8bp
ENSMUSG00000029156_gR401f,0.12,0.2,0.04,0.16,0.13999999999999999,0.04,0.14,0.16,3bp_4bp
ENSMUSG00000029156_gR308f,0.27222222222222225,0.19444444444444445,0.06555555555555556,0.07444444444444445,0.051111111111111114,0.031111111111111117,0.16555555555555565,0.14555555555555555,LessEq_2bp
ENSMUSG00000029155_gR128r,0.196,0.17600000000000002,0.04,0.168,0.316,0.016,0.044,0.044000000000000004,9bp_11bp
ENSMUSG00000029155_gR191f,0.132,0.052000000000000005,0.42800000000000005,0.116,0.028,0.012,0.10400000000000004,0.128,5bp_6bp
ENSMUSG00000029155_gR464f,0.15625,0.2128125,0.1484375,0.04000000000000001,0.1221875,0.0296875,0.11249999999999989,0.178125,3bp_4bp
ENSMUSG00000024054_gR223r,0.1290909090909091,0.21563636363636363,0.26509090909090904,0.013818181818181816,0.10327272727272728,0.04327272727272727,0.06909090909090908,0.16072727272727275,5bp_6bp
ENSMUSG00000024054_gR117r,0.0936842105263158,0.21052631578947367,0.15789473684210523,0.011578947368421053,0.24210526315789474,0.06526315789473684,0.059999999999999984,0.15894736842105264,9bp_11bp
ENSMUSG00000024054_gR73r,0.04514285714285714,0.04285714285714286,0.4537142857142857,0.017714285714285707,0.18742857142857144,0.006857142857142858,0.10342857142857137,0.14285714285714285,5bp_6bp
ENSMUSG00000021577_gR144f,0.060000000000000005,0.23999999999999996,0.04,0.24666666666666667,0.14,0.04,0.04666666666666667,0.18666666666666668,7bp_8bp
ENSMUSG00000021577_gR116f,0.12277777777777776,0.10833333333333334,0.34,0.04166666666666667,0.09833333333333333,0.07833333333333332,0.09222222222222227,0.11833333333333333,5bp_6bp
ENSMUSG00000021577_gR81r,0.06823529411764706,0.03294117647058824,0.10000000000000002,0.45294117647058824,0.10352941176470588,0.030588235294117642,0.07058823529411763,0.1411764705882353,7bp_8bp
ENSMUSG00000050368_gR69f,0.2,0.12,0.33999999999999997,0.18,0.04,0.02,0.08,0.02,5bp_6bp
ENSMUSG00000050368_gR360f,0.088,0.19100000000000003,0.4305,0.030000000000000006,0.0985,0.066,0.05600000000000002,0.04,5bp_6bp
ENSMUSG00000050368_gR452f,0.33999999999999997,0.16380952380952382,0.04952380952380953,0.009523809523809526,0.14666666666666667,0.026666666666666665,0.11238095238095243,0.1514285714285714,LessEq_2bp
ENSMUSG00000021585_gR473f,0.18564102564102564,0.04871794871794872,0.12871794871794875,0.11333333333333333,0.059487179487179485,0.046153846153846156,0.25025641025641027,0.1676923076923077,More_15bp
ENSMUSG00000021585_gR222f,0.08833333333333333,0.12666666666666665,0.20166666666666672,0.12166666666666666,0.12333333333333332,0.04333333333333332,0.11499999999999995,0.17999999999999997,5bp_6bp
ENSMUSG00000021585_gR11r,0.11142857142857142,0.07857142857142857,0.16000000000000003,0.19999999999999998,0.16428571428571428,0.047142857142857146,0.09428571428571435,0.14428571428571427,7bp_8bp
ENSMUSG00000052468_gR431r,0.24000000000000002,0.26,0.06,0.06,0.1,0.12000000000000001,0.1,0.06,3bp_4bp
ENSMUSG00000052468_gR400f,0.10709677419354838,0.25677419354838715,0.10193548387096776,0.06709677419354838,0.14516129032258066,0.038064516129032264,0.12129032258064512,0.1625806451612903,3bp_4bp
ENSMUSG00000052468_gR354f,0.19692307692307692,0.1930769230769231,0.2184615384615385,0.06,0.11923076923076925,0.05692307692307692,0.11153846153846159,0.04384615384615384,5bp_6bp
ENSMUSG00000030102_gR355f,0.12933333333333333,0.05866666666666666,0.036,0.08133333333333334,0.2293333333333333,0.33599999999999997,0.08533333333333336,0.044,12bp_14bp
ENSMUSG00000030102_gR163r,0.19,0.17,0.04,0.1,0.15000000000000002,0.04,0.17000000000000004,0.14,LessEq_2bp
